transaction_id,client_id,timestamp
149927,4835542566169326,2024-01-27T21:21:57
149958,4238126549448065,2024-01-27T21:28:31
149959,4611343864349953,2024-01-27T21:28:51
149969,4342191205986272,2024-01-27T21:30:56
149987,4392078511994000,2024-01-27T21:35:03
149990,4890424669095264,2024-01-27T21:35:40
149991,4535325031527077,2024-01-27T21:35:51
149992,4033881208388567,2024-01-27T21:36:00
150038,4233581979009693,2024-01-27T21:48:47
150039,4233581979009693,2024-01-27T21:48:57
150045,4620074688280954,2024-01-27T21:50:42
150049,4115209228991148,2024-01-27T21:52:07
150051,4314474621756543,2024-01-27T21:52:34
150067,4864503097661961,2024-01-27T21:56:47
150074,4607772348126205,2024-01-27T21:57:55
150077,4976576576923297,2024-01-27T21:58:34
15009,4839534292347140,2024-01-03T16:45:03
150098,4710842579863968,2024-01-27T22:04:17
150101,4910748220696855,2024-01-27T22:04:54
150118,4375906530482618,2024-01-27T22:09:36
150157,4600670705923155,2024-01-27T22:18:23
150158,4499216871774727,2024-01-27T22:18:25
150164,4085620157886859,2024-01-27T22:20:14
15018,4397146202516732,2024-01-03T16:47:20
150183,4840423411859671,2024-01-27T22:26:10
150199,4818863800654134,2024-01-27T22:30:32
150216,4113290478448015,2024-01-27T22:34:20
150233,4980801696468732,2024-01-27T22:38:59
150250,4572263749659755,2024-01-27T22:43:20
150251,4071423991635111,2024-01-27T22:43:28
150307,4375098688928335,2024-01-27T22:59:28
150321,4992695962526009,2024-01-27T23:02:24
150329,4608720787737825,2024-01-27T23:03:59
150331,4296656041101993,2024-01-27T23:04:14
150349,4693251099443007,2024-01-27T23:08:53
150453,4152091647207122,2024-01-27T23:37:06
150462,4524670155497091,2024-01-27T23:39:29
15047,4044383100646843,2024-01-03T16:55:40
150487,4271776129532049,2024-01-27T23:44:48
150494,4780804271728902,2024-01-27T23:46:22
150500,4325474476187346,2024-01-27T23:47:31
150504,4143174624913375,2024-01-27T23:48:26
150508,4650795795023100,2024-01-27T23:49:30
150514,4771027567657616,2024-01-27T23:50:22
150524,4864382187129050,2024-01-27T23:53:31
150529,4666723706961731,2024-01-27T23:54:29
150538,4168362046219311,2024-01-27T23:56:23
150548,4241325531430090,2024-01-27T23:58:49
150558,4730983929642144,2024-01-28T00:02:11
150580,4253699305084902,2024-01-28T00:07:03
150594,4143201113853471,2024-01-28T00:10:43
150607,4005492253443184,2024-01-28T00:15:17
150653,4102599259419208,2024-01-28T00:25:37
150664,4608720787737825,2024-01-28T00:28:00
150666,4277676860904510,2024-01-28T00:28:51
150691,4701801934047924,2024-01-28T00:34:35
150706,4786041469830653,2024-01-28T00:38:23
150724,4009156007911954,2024-01-28T00:42:56
15073,4631299083786027,2024-01-03T17:02:39
150737,4269090833076986,2024-01-28T00:46:41
150757,4019385199208709,2024-01-28T00:51:24
150778,4027372423955016,2024-01-28T00:57:28
150785,4054475809877724,2024-01-28T00:59:19
150809,4075821933451156,2024-01-28T01:05:37
150811,4894274518568482,2024-01-28T01:06:22
150813,4528825086316192,2024-01-28T01:07:04
150815,4741567809226529,2024-01-28T01:07:16
150816,4467121153418522,2024-01-28T01:07:40
15082,4406239173578614,2024-01-03T17:04:15
150830,4538484255567363,2024-01-28T01:11:00
150837,4062324527747423,2024-01-28T01:11:46
150850,4701801934047924,2024-01-28T01:15:07
150860,4818330953960262,2024-01-28T01:18:01
150862,4910748220696855,2024-01-28T01:18:27
150867,4265876508756694,2024-01-28T01:19:57
150890,4073817752490327,2024-01-28T01:25:16
150895,4187593819180556,2024-01-28T01:26:25
150905,4542456671094507,2024-01-28T01:28:54
150922,4514693839493098,2024-01-28T01:32:44
150924,4225202907351939,2024-01-28T01:33:17
15096,4539709765505878,2024-01-03T17:08:47
150980,4668874253500188,2024-01-28T01:48:16
150999,4324161873922554,2024-01-28T01:51:49
151000,4570854883335319,2024-01-28T01:52:16
151036,4913929793693761,2024-01-28T02:01:58
151060,4245418027410514,2024-01-28T02:09:04
151068,4710842579863968,2024-01-28T02:10:52
151084,4670839113267399,2024-01-28T02:15:19
151111,4619876738183670,2024-01-28T02:22:18
151124,4406223153245790,2024-01-28T02:26:25
151141,4368941839275933,2024-01-28T02:29:26
151172,4710968684455497,2024-01-28T02:36:08
151178,4848781687600166,2024-01-28T02:37:40
151186,4108455648865995,2024-01-28T02:40:12
151204,4069405021853529,2024-01-28T02:45:13
151213,4071010062982629,2024-01-28T02:47:55
15127,4948046082181801,2024-01-03T17:16:29
151290,4319836568387463,2024-01-28T03:08:06
151295,4746264094854414,2024-01-28T03:09:32
151298,4992695962526009,2024-01-28T03:10:30
151306,4009156007911954,2024-01-28T03:12:43
151340,4834144980582563,2024-01-28T03:22:03
151382,4655095978217115,2024-01-28T03:32:50
151387,4970138502315001,2024-01-28T03:34:24
151394,4644767604398907,2024-01-28T03:36:25
151401,4005397429250647,2024-01-28T03:38:35
151408,4315710422848545,2024-01-28T03:40:35
151413,4524501695416095,2024-01-28T03:42:07
151414,4415340892892788,2024-01-28T03:42:21
151428,4338526025471581,2024-01-28T03:46:26
151451,4682406283488555,2024-01-28T03:52:27
151505,4812761857617085,2024-01-28T04:05:59
151510,4489334801680930,2024-01-28T04:07:00
151522,4483116075882300,2024-01-28T04:09:59
151536,4472384681023320,2024-01-28T04:13:16
151541,4992695962526009,2024-01-28T04:14:34
151556,4308295250712814,2024-01-28T04:17:58
151558,4980191427334449,2024-01-28T04:18:38
151560,4112232831289174,2024-01-28T04:19:05
15162,4371685259126911,2024-01-03T17:26:01
151620,4235144196870724,2024-01-28T04:34:02
15163,4371685259126911,2024-01-03T17:26:16
151638,4236979008230404,2024-01-28T04:39:01
151659,4119028638945023,2024-01-28T04:43:49
151663,4458470491921544,2024-01-28T04:45:03
151692,4522992177133542,2024-01-28T04:52:04
151693,4946182689995038,2024-01-28T04:52:33
151701,4975217894689002,2024-01-28T04:54:51
151749,4612363851424956,2024-01-28T05:07:26
151758,4093313223943173,2024-01-28T05:09:40
151761,4060828068565186,2024-01-28T05:10:27
15182,4599050157301809,2024-01-03T17:30:52
151851,4697538525351598,2024-01-28T05:34:21
151855,4534652186472556,2024-01-28T05:35:07
151864,4294516568217782,2024-01-28T05:38:32
151890,4619876738183670,2024-01-28T05:45:39
151892,4931179705482758,2024-01-28T05:46:16
151898,4311641485345133,2024-01-28T05:48:04
15192,4147671621370448,2024-01-03T17:33:53
15194,4199434405038765,2024-01-03T17:34:37
151940,4677529513650517,2024-01-28T05:58:52
151941,4213604957485018,2024-01-28T05:58:59
151957,4908098040589029,2024-01-28T06:03:43
15197,4891267415769800,2024-01-03T17:35:16
151977,4405088214708909,2024-01-28T06:08:57
151983,4458470491921544,2024-01-28T06:10:39
151993,4561821301360238,2024-01-28T06:12:14
152019,4279704832241403,2024-01-28T06:19:00
152027,4774751078946591,2024-01-28T06:21:42
15203,4838533408042018,2024-01-03T17:36:42
152038,4834678530113783,2024-01-28T06:25:00
152051,4447241706149625,2024-01-28T06:28:08
152065,4124052784818704,2024-01-28T06:30:50
152066,4071423991635111,2024-01-28T06:31:08
152094,4861442010447831,2024-01-28T06:38:20
152096,4861442010447831,2024-01-28T06:39:12
152104,4422210370555044,2024-01-28T06:41:51
152143,4322325239174737,2024-01-28T06:53:20
152149,4550165904381412,2024-01-28T06:55:35
152186,4197132894623475,2024-01-28T07:04:24
152195,4419230959678921,2024-01-28T07:06:51
152207,4204424879415824,2024-01-28T07:09:31
152212,4427640983414590,2024-01-28T07:10:46
152218,4670839113267399,2024-01-28T07:11:40
152226,4434082460852821,2024-01-28T07:13:55
152227,4570557579240483,2024-01-28T07:14:14
152231,4145972151592522,2024-01-28T07:15:49
152239,4252667307852015,2024-01-28T07:17:49
152259,4665094752948688,2024-01-28T07:22:48
152271,4952443870120013,2024-01-28T07:25:55
152311,4064741935834428,2024-01-28T07:37:48
152314,4953239347498845,2024-01-28T07:38:35
152348,4033881208388567,2024-01-28T07:46:41
152397,4621598568993236,2024-01-28T07:58:35
152405,4353753075249739,2024-01-28T08:00:45
152413,4365175470612483,2024-01-28T08:02:51
152438,4587261056235451,2024-01-28T08:08:48
152442,4570468168065614,2024-01-28T08:10:11
152477,4408912613765086,2024-01-28T08:20:00
152482,4685233541099314,2024-01-28T08:20:50
152494,4005397429250647,2024-01-28T08:24:20
152514,4969829236770973,2024-01-28T08:29:20
152560,4561821301360238,2024-01-28T08:40:53
152562,4783000904136202,2024-01-28T08:41:36
152578,4835542566169326,2024-01-28T08:45:22
152603,4813683441894526,2024-01-28T08:51:15
152609,4503569600510372,2024-01-28T08:53:27
152621,4666723706961731,2024-01-28T08:56:52
152627,4746264094854414,2024-01-28T08:58:07
152634,4858571062583617,2024-01-28T08:59:32
152642,4795041423668743,2024-01-28T09:01:34
152655,4986817340333852,2024-01-28T09:05:25
152665,4439746118445924,2024-01-28T09:08:08
152682,4480602326961178,2024-01-28T09:12:43
152684,4473701362866561,2024-01-28T09:13:14
152697,4884679230425286,2024-01-28T09:15:41
152723,4244364024932160,2024-01-28T09:22:28
152765,4794166831081550,2024-01-28T09:32:49
152781,4153032831756739,2024-01-28T09:37:42
152782,4681540025886212,2024-01-28T09:38:07
152789,4335829147665657,2024-01-28T09:40:32
152866,4360264835458934,2024-01-28T10:02:20
15288,4007167286126711,2024-01-03T17:59:11
152887,4076580093207522,2024-01-28T10:07:42
152894,4076580093207522,2024-01-28T10:09:49
152902,4166431233800076,2024-01-28T10:11:16
152923,4183934808024468,2024-01-28T10:15:16
152926,4560907316501741,2024-01-28T10:15:50
152927,4776642856733558,2024-01-28T10:15:59
152941,4241325531430090,2024-01-28T10:18:48
152950,4164264381548003,2024-01-28T10:21:00
15296,4754523235038107,2024-01-03T18:00:43
152965,4710031461888941,2024-01-28T10:25:31
152982,4187232823719741,2024-01-28T10:29:12
152989,4112155611428482,2024-01-28T10:30:54
152996,4672224328856336,2024-01-28T10:32:25
153002,4005492253443184,2024-01-28T10:33:52
153009,4666723706961731,2024-01-28T10:35:01
153020,4263461073849547,2024-01-28T10:37:31
153025,4915560796924941,2024-01-28T10:39:17
153027,4428125340851527,2024-01-28T10:40:12
153065,4283515391560064,2024-01-28T10:49:35
153067,4647479914477374,2024-01-28T10:50:07
153084,4339211233964813,2024-01-28T10:55:30
153098,4328055373704445,2024-01-28T10:59:19
1531,4159589531552399,2024-01-01T06:39:35
153100,4292860068242706,2024-01-28T11:00:00
153151,4569146532642317,2024-01-28T11:13:40
153154,4241012461055556,2024-01-28T11:14:52
153159,4104083461103882,2024-01-28T11:15:37
153174,4336295600734670,2024-01-28T11:19:37
153185,4601606453396466,2024-01-28T11:22:11
153189,4296656041101993,2024-01-28T11:22:46
15320,4119673979560418,2024-01-03T18:07:06
153206,4333274704613638,2024-01-28T11:26:35
153208,4551883638677504,2024-01-28T11:27:05
15322,4119673979560418,2024-01-03T18:07:30
153229,4891267415769800,2024-01-28T11:32:28
153238,4265876508756694,2024-01-28T11:34:26
153252,4392078511994000,2024-01-28T11:37:34
153261,4244364024932160,2024-01-28T11:39:38
153266,4535325031527077,2024-01-28T11:40:44
153299,4310610183929242,2024-01-28T11:48:17
153304,4689947832570990,2024-01-28T11:49:43
153307,4762048420954405,2024-01-28T11:50:21
153341,4003287025139389,2024-01-28T11:58:20
153349,4356476157042965,2024-01-28T12:00:03
153358,4393334415571637,2024-01-28T12:02:29
153363,4255154651936014,2024-01-28T12:04:00
153372,4257680611903346,2024-01-28T12:05:56
153374,4771027567657616,2024-01-28T12:06:16
153376,4567657695237739,2024-01-28T12:07:02
153406,4177229992690911,2024-01-28T12:14:10
153420,4850957365656036,2024-01-28T12:17:22
153423,4264766619629891,2024-01-28T12:18:30
153432,4600670705923155,2024-01-28T12:20:44
153434,4071190246160639,2024-01-28T12:21:19
153493,4782169925138090,2024-01-28T12:36:46
153510,4774751078946591,2024-01-28T12:40:32
153528,4281436553284462,2024-01-28T12:45:07
153538,4151398201183099,2024-01-28T12:48:02
153567,4574953063114134,2024-01-28T12:54:58
153576,4482454816337198,2024-01-28T12:56:44
153613,4406223153245790,2024-01-28T13:04:39
153620,4693249929037700,2024-01-28T13:06:05
153622,4754523235038107,2024-01-28T13:06:51
153627,4931179705482758,2024-01-28T13:08:09
153642,4325474476187346,2024-01-28T13:11:41
153652,4818467981669158,2024-01-28T13:14:08
153679,4979987376582257,2024-01-28T13:20:40
153682,4897208504379675,2024-01-28T13:21:24
153691,4310610183929242,2024-01-28T13:23:52
153697,4126691129525603,2024-01-28T13:25:43
153717,4310316851662277,2024-01-28T13:30:42
153735,4479899706242558,2024-01-28T13:36:03
153738,4233771527858408,2024-01-28T13:36:30
153740,4322398585784169,2024-01-28T13:37:00
153746,4439746118445924,2024-01-28T13:38:45
153757,4257680611903346,2024-01-28T13:40:26
15376,4550988181925290,2024-01-03T18:21:04
153763,4458335281161579,2024-01-28T13:41:34
153767,4091739721831654,2024-01-28T13:43:11
153770,4121559561928749,2024-01-28T13:43:51
153781,4601715060029160,2024-01-28T13:46:19
153783,4050006777353234,2024-01-28T13:46:42
153788,4563033163342050,2024-01-28T13:47:25
153801,4061895922943684,2024-01-28T13:51:36
153824,4666723706961731,2024-01-28T13:58:18
153841,4479899706242558,2024-01-28T14:02:33
153853,4613904604372395,2024-01-28T14:05:54
153858,4252827768167010,2024-01-28T14:07:06
153876,4322398585784169,2024-01-28T14:11:12
153890,4900751441896967,2024-01-28T14:15:20
153904,4419230959678921,2024-01-28T14:18:44
153941,4748237600795709,2024-01-28T14:26:54
153945,4489334801680930,2024-01-28T14:28:04
153969,4710203010284498,2024-01-28T14:34:48
153978,4360264835458934,2024-01-28T14:37:49
153984,4559722197617901,2024-01-28T14:40:03
154011,4318253548818677,2024-01-28T14:47:42
154014,4311641485345133,2024-01-28T14:48:14
154016,4207004847922643,2024-01-28T14:48:56
154060,4177432005061415,2024-01-28T15:00:08
154070,4818467981669158,2024-01-28T15:03:17
154081,4960432413904983,2024-01-28T15:05:36
154097,4720076834428410,2024-01-28T15:09:56
15411,4685233541099314,2024-01-03T18:29:13
154134,4601606453396466,2024-01-28T15:21:12
154147,4698918144149400,2024-01-28T15:24:35
154150,4890424669095264,2024-01-28T15:25:07
154167,4108710245886541,2024-01-28T15:29:22
154174,4251668852643586,2024-01-28T15:31:17
154183,4796191002016902,2024-01-28T15:33:22
154194,4911110012733538,2024-01-28T15:36:52
154195,4725435752210207,2024-01-28T15:36:57
154205,4535325031527077,2024-01-28T15:38:49
15422,4323658315425410,2024-01-03T18:32:11
154228,4785895083194080,2024-01-28T15:45:24
154235,4320984678131400,2024-01-28T15:47:09
154247,4986817340333852,2024-01-28T15:49:51
154263,4044383100646843,2024-01-28T15:52:28
154278,4255154651936014,2024-01-28T15:56:54
154311,4640936597037731,2024-01-28T16:04:50
154317,4702850803997999,2024-01-28T16:06:01
154319,4153032831756739,2024-01-28T16:06:28
154333,4541422671100398,2024-01-28T16:10:08
154347,4884679230425286,2024-01-28T16:13:52
154365,4600670705923155,2024-01-28T16:18:19
154386,4413271907779045,2024-01-28T16:22:59
154404,4393334415571637,2024-01-28T16:27:05
154449,4952443870120013,2024-01-28T16:39:15
154456,4183338565847683,2024-01-28T16:40:48
154489,4105642285324914,2024-01-28T16:49:47
154490,4875379320667993,2024-01-28T16:49:52
154492,4419977063957662,2024-01-28T16:50:25
154500,4817311018972345,2024-01-28T16:51:32
154510,4802705696364195,2024-01-28T16:53:49
154527,4876676295117303,2024-01-28T16:58:18
154528,4876676295117303,2024-01-28T16:58:45
154535,4689947832570990,2024-01-28T17:00:00
154541,4494518278783127,2024-01-28T17:01:54
154554,4607455033454344,2024-01-28T17:05:20
154586,4241012461055556,2024-01-28T17:14:38
154612,4876676295117303,2024-01-28T17:21:28
15462,4119291837292536,2024-01-03T18:42:21
154641,4264273462760196,2024-01-28T17:27:40
154653,4724722321099737,2024-01-28T17:30:16
154682,4009156007911954,2024-01-28T17:37:47
154692,4375906530482618,2024-01-28T17:40:41
154706,4526167639621956,2024-01-28T17:44:04
154707,4383834172932320,2024-01-28T17:44:29
154715,4062324527747423,2024-01-28T17:46:37
154721,4451806979306780,2024-01-28T17:47:45
15473,4725579865223860,2024-01-03T18:45:13
154749,4306404126194304,2024-01-28T17:55:28
154756,4367457967571051,2024-01-28T17:57:21
154761,4062324527747423,2024-01-28T17:58:29
154771,4652833497648151,2024-01-28T18:00:50
154777,4655095978217115,2024-01-28T18:02:54
154793,4361311290965124,2024-01-28T18:06:44
154801,4168362046219311,2024-01-28T18:08:56
154818,4693249929037700,2024-01-28T18:13:21
154826,4417644387506946,2024-01-28T18:15:36
154828,4328379264808622,2024-01-28T18:16:19
154860,4835542566169326,2024-01-28T18:25:19
154884,4003363238546650,2024-01-28T18:30:29
154887,4054294970398398,2024-01-28T18:31:22
154896,4892823169242573,2024-01-28T18:34:08
154897,4650795795023100,2024-01-28T18:34:33
154906,4271776129532049,2024-01-28T18:37:27
154910,4132956160773830,2024-01-28T18:38:30
15492,4142167659160681,2024-01-03T18:51:09
154920,4499216871774727,2024-01-28T18:41:43
154944,4170000792420537,2024-01-28T18:48:25
154950,4108455648865995,2024-01-28T18:49:52
154963,4311641485345133,2024-01-28T18:53:08
154979,4492546995203931,2024-01-28T18:57:17
154982,4168785726131861,2024-01-28T18:57:51
155027,4401952361554313,2024-01-28T19:08:53
15503,4360345049319580,2024-01-03T18:54:35
155042,4071630532074994,2024-01-28T19:12:07
155094,4964169964009772,2024-01-28T19:26:14
155106,4085620157886859,2024-01-28T19:29:09
155109,4818863800654134,2024-01-28T19:30:06
15512,4115209228991148,2024-01-03T18:56:37
155136,4647027642804128,2024-01-28T19:35:55
155141,4693249929037700,2024-01-28T19:37:15
155157,4987342236770108,2024-01-28T19:42:02
155189,4506226815556438,2024-01-28T19:51:32
155216,4550988181925290,2024-01-28T19:58:39
15522,4832151814401052,2024-01-03T18:59:20
155261,4992695962526009,2024-01-28T20:09:23
155268,4786041469830653,2024-01-28T20:11:36
155299,4505045348385169,2024-01-28T20:18:47
155347,4550479324602293,2024-01-28T20:30:21
155364,4389315980032473,2024-01-28T20:34:52
155369,4102599259419208,2024-01-28T20:36:00
155374,4997954982363546,2024-01-28T20:37:05
155378,4157843334023823,2024-01-28T20:37:24
155385,4945351850994507,2024-01-28T20:39:13
155390,4154930623544537,2024-01-28T20:40:53
155395,4482454816337198,2024-01-28T20:41:48
155396,4482454816337198,2024-01-28T20:41:52
155402,4763124109139433,2024-01-28T20:42:54
155416,4864382187129050,2024-01-28T20:46:15
155447,4324421756933890,2024-01-28T20:54:26
155450,4003363238546650,2024-01-28T20:54:53
15547,4139040489846297,2024-01-03T19:04:08
155477,4576630341765030,2024-01-28T21:02:56
155501,4197132894623475,2024-01-28T21:09:18
155507,4393334415571637,2024-01-28T21:10:41
155537,4666723706961731,2024-01-28T21:18:20
155539,4395305043533783,2024-01-28T21:19:00
155550,4214090336905679,2024-01-28T21:22:07
155657,4804333381515845,2024-01-28T21:49:22
15566,4057961486677716,2024-01-03T19:09:12
155670,4813705359148155,2024-01-28T21:52:30
155687,4095105852158885,2024-01-28T21:57:15
155696,4318253548818677,2024-01-28T21:59:17
155742,4142167659160681,2024-01-28T22:10:33
155751,4024642604955008,2024-01-28T22:12:41
155758,4480450198545772,2024-01-28T22:15:20
155759,4050415592246558,2024-01-28T22:15:28
155766,4048193664527586,2024-01-28T22:17:01
155770,4684183056947624,2024-01-28T22:18:00
155781,4710842579863968,2024-01-28T22:22:16
155794,4599050157301809,2024-01-28T22:24:58
155796,4311498120139102,2024-01-28T22:25:14
155821,4695531014934323,2024-01-28T22:31:56
155823,4891267415769800,2024-01-28T22:32:48
155837,4938679517224432,2024-01-28T22:36:32
155873,4494518278783127,2024-01-28T22:45:01
155876,4214090336905679,2024-01-28T22:45:59
155890,4369963425091036,2024-01-28T22:49:21
155894,4970138502315001,2024-01-28T22:50:21
155921,4269090833076986,2024-01-28T22:56:02
155957,4074369015354022,2024-01-28T23:05:12
155960,4385314930526902,2024-01-28T23:05:28
155975,4725315419243082,2024-01-28T23:08:15
155987,4726850159091795,2024-01-28T23:11:18
156009,4475100955418054,2024-01-28T23:17:18
156022,4054436874811733,2024-01-28T23:20:13
156033,4946182689995038,2024-01-28T23:23:20
156036,4406239173578614,2024-01-28T23:24:24
15604,4093313223943173,2024-01-03T19:18:44
156044,4155381678231241,2024-01-28T23:25:24
156068,4725579865223860,2024-01-28T23:31:51
156073,4682406283488555,2024-01-28T23:33:11
156079,4524501695416095,2024-01-28T23:34:02
156089,4428125340851527,2024-01-28T23:36:59
15610,4759359886380760,2024-01-03T19:20:21
156105,4924583581118510,2024-01-28T23:41:07
156127,4034919007817839,2024-01-28T23:45:05
156132,4127427548008031,2024-01-28T23:46:09
156147,4478019778319462,2024-01-28T23:50:41
156194,4294516568217782,2024-01-29T00:03:04
156211,4689947832570990,2024-01-29T00:07:10
156229,4437881329816092,2024-01-29T00:12:17
156233,4261280751216585,2024-01-29T00:13:34
156234,4230481989173287,2024-01-29T00:13:42
156253,4395007490789161,2024-01-29T00:17:29
156259,4303860698359695,2024-01-29T00:19:10
156261,4398948414920662,2024-01-29T00:19:33
15627,4824444111037939,2024-01-03T19:24:13
156274,4647027642804128,2024-01-29T00:23:24
156280,4198435702368020,2024-01-29T00:25:21
156293,4160613779505609,2024-01-29T00:28:24
156309,4330928595903233,2024-01-29T00:31:40
156321,4234989201380858,2024-01-29T00:35:08
156340,4023437145708136,2024-01-29T00:40:04
156355,4179369914228248,2024-01-29T00:44:25
156373,4165037134036065,2024-01-29T00:49:14
156414,4710031461888941,2024-01-29T01:01:13
156417,4289558068356691,2024-01-29T01:01:49
15642,4458470491921544,2024-01-03T19:28:14
156429,4817385753236595,2024-01-29T01:04:53
156452,4165178068658571,2024-01-29T01:09:54
156457,4121431444407848,2024-01-29T01:10:52
156458,4121431444407848,2024-01-29T01:11:11
156465,4875544994697721,2024-01-29T01:13:34
156487,4578924701799566,2024-01-29T01:19:42
156507,4707414886371450,2024-01-29T01:25:22
156532,4780804271728902,2024-01-29T01:33:15
156547,4876676295117303,2024-01-29T01:37:56
156562,4674758497391201,2024-01-29T01:42:17
156573,4308295250712814,2024-01-29T01:45:13
156578,4497468299757444,2024-01-29T01:46:16
156639,4670839113267399,2024-01-29T02:03:17
156651,4693249929037700,2024-01-29T02:06:17
156673,4933689009921093,2024-01-29T02:11:49
156677,4787090609721842,2024-01-29T02:12:58
156689,4948046082181801,2024-01-29T02:15:23
15671,4670994314221404,2024-01-03T19:34:44
156713,4647672116889004,2024-01-29T02:22:15
156720,4005492253443184,2024-01-29T02:23:15
156733,4260868679964558,2024-01-29T02:27:18
156742,4625220245593026,2024-01-29T02:29:52
156744,4956681227546788,2024-01-29T02:30:16
15675,4562190934995292,2024-01-03T19:35:47
156753,4092439597679332,2024-01-29T02:32:33
156754,4537481840926337,2024-01-29T02:33:01
156761,4366233210997984,2024-01-29T02:34:55
156765,4515286192484645,2024-01-29T02:36:29
156790,4570468168065614,2024-01-29T02:43:41
156801,4833812045945642,2024-01-29T02:46:50
156840,4255910952615288,2024-01-29T02:55:37
156846,4112359375475446,2024-01-29T02:57:21
156854,4429173344998018,2024-01-29T02:59:48
156876,4987342236770108,2024-01-29T03:04:39
156883,4893552158064826,2024-01-29T03:06:14
156900,4360345049319580,2024-01-29T03:10:01
156908,4187232823719741,2024-01-29T03:11:42
15693,4476764662940483,2024-01-03T19:39:48
156935,4664299680054720,2024-01-29T03:19:35
156953,4830121531561365,2024-01-29T03:24:03
156956,4652833497648151,2024-01-29T03:24:48
15698,4565355672462378,2024-01-03T19:41:26
156992,4472384681023320,2024-01-29T03:33:29
157029,4506226815556438,2024-01-29T03:43:55
157030,4976576576923297,2024-01-29T03:44:24
157036,4724722321099737,2024-01-29T03:45:26
157037,4160613779505609,2024-01-29T03:45:55
157043,4834584160471071,2024-01-29T03:47:46
157046,4755316864926737,2024-01-29T03:47:59
157057,4783000904136202,2024-01-29T03:50:22
157061,4813683441894526,2024-01-29T03:51:03
157071,4011962945073583,2024-01-29T03:53:39
157075,4476370762871733,2024-01-29T03:54:51
157085,4282302008588528,2024-01-29T03:56:41
157104,4663629679923231,2024-01-29T04:01:25
157125,4704284259851088,2024-01-29T04:05:43
157127,4244364024932160,2024-01-29T04:06:01
157134,4278743980438818,2024-01-29T04:08:19
157135,4594270277681238,2024-01-29T04:08:44
157138,4113290478448015,2024-01-29T04:09:46
157157,4119028638945023,2024-01-29T04:14:55
157159,4246332278042760,2024-01-29T04:15:28
157162,4244364024932160,2024-01-29T04:16:10
157173,4335829147665657,2024-01-29T04:18:25
157179,4956681227546788,2024-01-29T04:19:47
157184,4428125340851527,2024-01-29T04:20:46
15719,4365191117242816,2024-01-03T19:45:52
157191,4834584160471071,2024-01-29T04:22:28
157197,4278743980438818,2024-01-29T04:23:41
157201,4661558941949751,2024-01-29T04:24:58
157202,4659688695267011,2024-01-29T04:25:13
157203,4440132351948444,2024-01-29T04:25:14
157204,4800620860980068,2024-01-29T04:25:21
157205,4428125340851527,2024-01-29T04:25:32
157206,4479899706242558,2024-01-29T04:25:44
157207,4017356619476855,2024-01-29T04:26:00
157208,4650488899780151,2024-01-29T04:26:29
157209,4689947832570990,2024-01-29T04:26:53
15721,4365191117242816,2024-01-03T19:46:18
157210,4306404126194304,2024-01-29T04:27:04
157211,4963741063656991,2024-01-29T04:27:17
157212,4264273462760196,2024-01-29T04:27:38
157213,4661067444976220,2024-01-29T04:27:39
157214,4234822040176536,2024-01-29T04:28:03
157215,4126691129525603,2024-01-29T04:28:21
157216,4725435752210207,2024-01-29T04:28:41
157217,4619876738183670,2024-01-29T04:28:59
157218,4105642285324914,2024-01-29T04:29:04
157219,4608720787737825,2024-01-29T04:29:09
157220,4814013122983860,2024-01-29T04:29:27
157221,4730983929642144,2024-01-29T04:29:50
157222,4594270277681238,2024-01-29T04:29:57
157223,4650488899780151,2024-01-29T04:30:01
157224,4331743204745472,2024-01-29T04:30:21
157225,4105642285324914,2024-01-29T04:30:37
157226,4426893383343148,2024-01-29T04:30:48
157227,4885313485737489,2024-01-29T04:31:16
157228,4228819726010334,2024-01-29T04:31:28
157229,4126691129525603,2024-01-29T04:31:49
157230,4619876738183670,2024-01-29T04:31:56
157231,4528825086316192,2024-01-29T04:32:05
157232,4791321608095381,2024-01-29T04:32:26
157233,4017356619476855,2024-01-29T04:32:46
157234,4960432413904983,2024-01-29T04:32:57
157235,4088593612745043,2024-01-29T04:33:03
157236,4069405021853529,2024-01-29T04:33:20
157237,4054436874811733,2024-01-29T04:33:24
157238,4234822040176536,2024-01-29T04:33:36
157240,4594270277681238,2024-01-29T04:34:05
157241,4528825086316192,2024-01-29T04:34:31
157242,4043482523889799,2024-01-29T04:34:40
157243,4105642285324914,2024-01-29T04:34:46
157244,4234822040176536,2024-01-29T04:35:15
157246,4608720787737825,2024-01-29T04:36:05
157247,4126691129525603,2024-01-29T04:36:31
157248,4365881129710319,2024-01-29T04:36:33
157249,4119028638945023,2024-01-29T04:36:55
157250,4479899706242558,2024-01-29T04:37:14
157251,4800620860980068,2024-01-29T04:37:40
157252,4669325580216245,2024-01-29T04:37:58
157253,4661558941949751,2024-01-29T04:38:22
157254,4730983929642144,2024-01-29T04:38:50
157255,4794166831081550,2024-01-29T04:38:56
157256,4689947832570990,2024-01-29T04:39:15
157257,4282302008588528,2024-01-29T04:39:21
157258,4017356619476855,2024-01-29T04:39:39
157259,4714960349516264,2024-01-29T04:40:09
157261,4282302008588528,2024-01-29T04:41:07
15727,4999903499627313,2024-01-03T19:47:36
157285,4187232823719741,2024-01-29T04:47:49
157318,4244364024932160,2024-01-29T04:55:47
157327,4306404126194304,2024-01-29T04:58:25
157341,4771027567657616,2024-01-29T05:01:51
